host,interface,admin_status,oper_status,description
172.18.2.131,Tw4/0/20,down,down,
172.18.2.131,Tw4/0/21,down,down,
172.18.2.131,Tw4/0/22,down,down,
172.18.2.131,Tw4/0/23,down,down,
172.18.2.131,Tw4/0/24,down,down,
172.18.2.131,Tw4/0/25,down,down,
172.18.2.131,Tw4/0/26,down,down,
172.18.2.131,Tw4/0/27,down,down,
172.18.2.131,Tw4/0/28,down,down,
172.18.2.131,Tw4/0/29,down,down,
172.18.2.131,Tw4/0/30,down,down,
172.18.2.131,Tw4/0/31,down,down,
172.18.2.131,Tw4/0/32,down,down,
172.18.2.131,Tw4/0/34,down,down,
172.18.2.131,Tw4/0/35,down,down,
172.18.2.131,Tw4/0/36,down,down,
172.18.2.131,Te4/0/37,down,down,
172.18.2.131,Te4/0/38,down,down,
172.18.2.131,Te4/0/39,down,down,
172.18.2.131,Te4/0/40,down,down,
172.18.2.131,Te4/0/41,down,down,
172.18.2.131,Te4/0/42,down,down,
172.18.2.131,Te4/0/43,down,down,
172.18.2.131,Te4/0/44,down,down,
172.18.2.131,Te4/0/45,down,down,
172.18.2.131,Te4/0/46,down,down,
172.18.2.131,Te4/0/47,down,down,
172.18.2.131,Te4/0/48,down,down,
172.18.2.131,Gi4/1/1,down,down,
172.18.2.131,Gi4/1/2,down,down,
172.18.2.131,Gi4/1/3,down,down,
172.18.2.131,Gi4/1/4,down,down,
172.18.2.131,Te4/1/1,down,down,
172.18.2.131,Te4/1/2,down,down,
172.18.2.131,Te4/1/3,down,down,
172.18.2.131,Te4/1/5,down,down,
172.18.2.131,Te4/1/6,down,down,
172.18.2.131,Te4/1/7,down,down,
172.18.2.131,Te4/1/8,down,down,
172.18.2.131,Fo4/1/1,down,down,
172.18.2.131,Fo4/1/2,down,down,
172.18.2.131,Twe4/1/1,down,down,
172.18.2.131,Twe4/1/2,down,down,
172.18.2.131,Ap4/0/1,down,down,
172.18.2.131,Lo0,up,up,MGT Loopback 20N
172.18.2.139,show,interfaces,description,
172.18.2.139,Vl1,admin,down,down
172.18.2.139,Vl888,admin,down,down     BLACKHOLE
172.18.2.139,Vl1212,up,up,P2P-ER01-AC
172.18.2.139,Vl1217,up,up,GUEST
172.18.2.139,Vl1222,up,up,P2P-ER02-AC
172.18.2.139,Vl1227,up,up,GUEST
172.18.2.139,Vl1590,up,up,MCO
172.18.2.139,Vl2120,up,up,Data_20S
172.18.2.139,Vl2720,up,down,Video_20S
172.18.2.139,Vl2820,up,up,VideoFacilities_20S
172.18.2.139,Vl3290,up,up,GUEST
172.18.2.139,Gi0/0,down,down,
172.18.2.139,Tw1/0/1,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/2,up,up,"""AV VLAN"""
172.18.2.139,Tw1/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/5,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/6,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/7,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/8,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/9,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/12,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/13,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/14,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/15,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/16,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/17,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/18,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/19,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/20,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/21,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/22,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/23,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/24,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/25,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/26,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/27,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/28,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/29,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/30,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw1/0/31,up,up,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.139,Tw1/0/32,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw1/0/34,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw1/0/35,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw1/0/36,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/37,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/38,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/39,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/40,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/41,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/42,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te1/0/43,up,up,"""WAP Ports"""
172.18.2.139,Te1/0/44,up,up,"""WAP Ports"""
172.18.2.139,Te1/0/45,up,up,"""WAP Ports"""
172.18.2.139,Te1/0/46,up,up,"""WAP Ports"""
172.18.2.139,Te1/0/47,up,up,"""WAP Ports"""
172.18.2.139,Te1/0/48,down,down,"""WAP Ports"""
172.18.2.139,Gi1/1/1,down,down,
172.18.2.139,Gi1/1/2,down,down,
172.18.2.139,Gi1/1/3,down,down,
172.18.2.139,Gi1/1/4,down,down,
172.18.2.139,Te1/1/1,up,up,P2P-ER01-AC
172.18.2.139,Te1/1/2,down,down,
172.18.2.139,Te1/1/3,down,down,
172.18.2.139,Te1/1/5,down,down,
172.18.2.139,Te1/1/6,down,down,
172.18.2.139,Te1/1/7,down,down,
172.18.2.139,Te1/1/8,down,down,
172.18.2.139,Fo1/1/1,down,down,
172.18.2.139,Fo1/1/2,down,down,
172.18.2.139,Twe1/1/1,down,down,
172.18.2.139,Twe1/1/2,down,down,
172.18.2.139,Ap1/0/1,up,up,
172.18.2.139,Tw2/0/1,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/2,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/5,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/6,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw2/0/7,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/8,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/9,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw2/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/11,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/12,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/13,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/15,up,up,"""AV VLAN"""
172.18.2.139,Tw2/0/16,up,up,"""AV VLAN"""
172.18.2.139,Tw2/0/17,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/18,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/19,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/20,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/21,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/22,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/23,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/24,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/25,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/26,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/27,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/28,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/29,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/30,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw2/0/31,up,up,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.139,Tw2/0/32,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw2/0/33,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw2/0/34,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw2/0/35,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/37,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/38,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/39,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/40,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/41,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/42,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te2/0/43,up,up,"""WAP Ports"""
172.18.2.139,Te2/0/44,up,up,"""WAP Ports"""
172.18.2.139,Te2/0/45,up,up,"""WAP Ports"""
172.18.2.139,Te2/0/46,up,up,"""WAP Ports"""
172.18.2.139,Te2/0/47,up,up,"""WAP Ports"""
172.18.2.139,Te2/0/48,up,up,"""WAP Ports"""
172.18.2.139,Gi2/1/1,down,down,
172.18.2.139,Gi2/1/2,down,down,
172.18.2.139,Gi2/1/3,down,down,
172.18.2.139,Gi2/1/4,down,down,
172.18.2.139,Te2/1/1,up,up,P2P-ER02-AC
172.18.2.139,Te2/1/2,down,down,
172.18.2.139,Te2/1/3,down,down,
172.18.2.139,Te2/1/4,down,down,
172.18.2.139,Te2/1/5,down,down,
172.18.2.139,Te2/1/6,down,down,
172.18.2.139,Te2/1/8,down,down,
172.18.2.139,Fo2/1/1,down,down,
172.18.2.139,Fo2/1/2,down,down,
172.18.2.139,Twe2/1/1,down,down,
172.18.2.139,Twe2/1/2,down,down,
172.18.2.139,Ap2/0/1,up,up,
172.18.2.139,Tw3/0/1,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/2,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/5,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/6,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/7,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/8,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/9,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/11,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/12,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/13,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/14,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/15,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/16,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/18,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw3/0/19,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/20,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/21,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/22,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/23,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/24,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/25,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/26,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/27,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/28,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/29,up,up,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/30,down,down,"""DATA - Wired - 802.1x"""
172.18.2.139,Tw3/0/31,down,down,"""AV VLAN"""
172.18.2.139,Tw3/0/32,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw3/0/33,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw3/0/34,up,up,"""AV VLAN"""
172.18.2.139,Tw3/0/35,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Tw3/0/36,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/37,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/38,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/39,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/41,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/42,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/43,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/44,up,up,"""AV - Wired - 802.1x"""
172.18.2.139,Te3/0/45,up,up,"""WAP Ports"""
172.18.2.139,Te3/0/46,up,up,"""WAP Ports"""
172.18.2.139,Te3/0/47,up,up,"""WAP Ports"""
172.18.2.139,Te3/0/48,up,up,"""WAP Ports"""
172.18.2.139,Gi3/1/1,down,down,
172.18.2.139,Gi3/1/2,down,down,
172.18.2.139,Gi3/1/3,down,down,
172.18.2.139,Gi3/1/4,down,down,
172.18.2.139,Te3/1/1,down,down,
172.18.2.139,Te3/1/2,down,down,
172.18.2.139,Te3/1/3,down,down,
172.18.2.139,Te3/1/4,down,down,
172.18.2.139,Te3/1/5,down,down,
172.18.2.139,Te3/1/6,down,down,
172.18.2.139,Te3/1/7,down,down,
172.18.2.139,Te3/1/8,down,down,
172.18.2.139,Fo3/1/1,down,down,
172.18.2.139,Fo3/1/2,down,down,
172.18.2.139,Twe3/1/2,down,down,
172.18.2.139,Ap3/0/1,up,up,
172.18.2.139,Tw4/0/1,down,down,
172.18.2.139,Tw4/0/2,down,down,
172.18.2.139,Tw4/0/3,down,down,
172.18.2.139,Tw4/0/4,down,down,
172.18.2.139,Tw4/0/5,down,down,
172.18.2.139,Tw4/0/6,down,down,
172.18.2.139,Tw4/0/7,down,down,
172.18.2.139,Tw4/0/8,down,down,
172.18.2.139,Tw4/0/9,down,down,
172.18.2.139,Tw4/0/10,down,down,
172.18.2.139,Tw4/0/11,down,down,
172.18.2.139,Tw4/0/12,down,down,
172.18.2.139,Tw4/0/13,down,down,
172.18.2.139,Tw4/0/14,down,down,
172.18.2.139,Tw4/0/15,down,down,
172.18.2.139,Tw4/0/16,down,down,
172.18.2.139,Tw4/0/17,down,down,
172.18.2.139,Tw4/0/18,down,down,
172.18.2.139,Tw4/0/19,down,down,
172.18.2.139,Tw4/0/20,down,down,
172.18.2.139,Tw4/0/22,down,down,
172.18.2.139,Tw4/0/23,down,down,
172.18.2.139,Tw4/0/24,down,down,
172.18.2.139,Tw4/0/25,down,down,
172.18.2.139,Tw4/0/26,down,down,
172.18.2.139,Tw4/0/27,down,down,
172.18.2.139,Tw4/0/28,down,down,
172.18.2.139,Tw4/0/29,down,down,
172.18.2.139,Tw4/0/30,down,down,
172.18.2.139,Tw4/0/31,down,down,
172.18.2.139,Tw4/0/32,down,down,
172.18.2.139,Tw4/0/33,down,down,
172.18.2.139,Tw4/0/34,down,down,
172.18.2.139,Tw4/0/35,down,down,
172.18.2.139,Tw4/0/36,down,down,
172.18.2.139,Te4/0/37,down,down,
172.18.2.139,Te4/0/38,down,down,
172.18.2.139,Te4/0/39,down,down,
172.18.2.139,Te4/0/40,down,down,
172.18.2.139,Te4/0/41,down,down,
172.18.2.139,Te4/0/42,down,down,
172.18.2.139,Te4/0/43,down,down,
172.18.2.139,Te4/0/45,down,down,
172.18.2.139,Te4/0/46,down,down,
172.18.2.139,Te4/0/47,down,down,
172.18.2.139,Te4/0/48,down,down,
172.18.2.139,Gi4/1/1,down,down,
172.18.2.139,Gi4/1/2,down,down,
172.18.2.139,Gi4/1/3,down,down,
172.18.2.139,Gi4/1/4,down,down,
172.18.2.139,Te4/1/1,down,down,
172.18.2.139,Te4/1/2,down,down,
172.18.2.139,Te4/1/3,down,down,
172.18.2.139,Te4/1/4,down,down,
172.18.2.139,Te4/1/5,down,down,
172.18.2.139,Te4/1/6,down,down,
172.18.2.139,Te4/1/7,down,down,
172.18.2.139,Te4/1/8,down,down,
172.18.2.139,Fo4/1/1,down,down,
172.18.2.139,Fo4/1/2,down,down,
172.18.2.139,Twe4/1/1,down,down,
172.18.2.139,Twe4/1/2,down,down,
172.18.2.139,Ap4/0/1,down,down,
172.18.2.139,Lo0,up,up,MGT Loopback 20N
172.18.2.147,show,interfaces,description,
172.18.2.147,Vl1,admin,down,down
172.18.2.147,Vl888,admin,down,down     BLACKHOLE
172.18.2.147,Vl1121,up,up,Data_21N
172.18.2.147,Vl1212,up,up,P2P-ER01-AC
172.18.2.147,Vl1217,up,up,GUEST
172.18.2.147,Vl1222,up,up,P2P-ER02-AC
172.18.2.147,Vl1227,up,up,GUEST
172.18.2.147,Vl1590,up,up,MCO
172.18.2.147,Vl1721,up,up,Video_21N
172.18.2.147,Vl1821,up,down,VideoFacilities_21N
172.18.2.147,Vl3290,up,up,GUEST
172.18.2.147,Gi0/0,down,down,"""Unused Mgmt"""
172.18.2.147,Tw1/0/1,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/2,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/5,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/6,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/7,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/8,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/9,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/12,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/13,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/14,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/15,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/16,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/17,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/18,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/19,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/20,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/21,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/22,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/23,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/24,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/25,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/26,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/27,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/28,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/29,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/30,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/31,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/32,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/33,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/35,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw1/0/36,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te1/0/37,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te1/0/38,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te1/0/39,up,up,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.147,Te1/0/40,down,down,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.147,Te1/0/41,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te1/0/42,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te1/0/43,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te1/0/44,down,down,"""AV - Wired - 802.1x"""
172.18.2.147,Te1/0/45,up,up,"""WAP Ports"""
172.18.2.147,Te1/0/46,up,up,"""WAP Ports"""
172.18.2.147,Te1/0/47,up,up,"""WAP Ports"""
172.18.2.147,Te1/0/48,down,down,"""WAP Ports"""
172.18.2.147,Gi1/1/1,down,down,
172.18.2.147,Gi1/1/2,down,down,
172.18.2.147,Gi1/1/3,down,down,
172.18.2.147,Gi1/1/4,down,down,
172.18.2.147,Te1/1/1,up,up,P2P-ER01-AC
172.18.2.147,Te1/1/2,admin,down,down
172.18.2.147,Te1/1/4,admin,down,down
172.18.2.147,Te1/1/5,admin,down,down
172.18.2.147,Te1/1/6,admin,down,down
172.18.2.147,Te1/1/7,admin,down,down
172.18.2.147,Te1/1/8,admin,down,down
172.18.2.147,Fo1/1/1,down,down,
172.18.2.147,Fo1/1/2,down,down,
172.18.2.147,Twe1/1/1,down,down,
172.18.2.147,Twe1/1/2,down,down,
172.18.2.147,Ap1/0/1,up,up,
172.18.2.147,Tw2/0/1,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/2,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/5,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/6,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/7,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/8,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/9,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/11,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/12,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/14,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/15,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/16,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/17,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/18,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/19,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/20,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/21,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/22,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/23,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/24,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/25,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/26,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/27,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/28,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/29,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/30,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/31,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/32,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/33,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/34,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw2/0/35,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te2/0/37,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te2/0/38,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Te2/0/39,up,up,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.147,Te2/0/40,down,down,"""Zoom-Phones - Wired - 802.1x"""
172.18.2.147,Te2/0/41,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te2/0/42,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te2/0/43,up,up,"""AV - Wired - 802.1x"""
172.18.2.147,Te2/0/44,down,down,"""AV - Wired - 802.1x"""
172.18.2.147,Te2/0/45,up,up,"""WAP Ports"""
172.18.2.147,Te2/0/46,up,up,"""WAP Ports"""
172.18.2.147,Te2/0/47,up,up,"""WAP Ports"""
172.18.2.147,Te2/0/48,down,down,"""WAP Ports"""
172.18.2.147,Gi2/1/1,down,down,
172.18.2.147,Gi2/1/2,down,down,
172.18.2.147,Gi2/1/3,down,down,
172.18.2.147,Gi2/1/4,down,down,
172.18.2.147,Te2/1/1,up,up,P2P-ER02-AC
172.18.2.147,Te2/1/2,admin,down,down
172.18.2.147,Te2/1/3,admin,down,down
172.18.2.147,Te2/1/4,admin,down,down
172.18.2.147,Te2/1/6,admin,down,down
172.18.2.147,Te2/1/7,admin,down,down
172.18.2.147,Te2/1/8,admin,down,down
172.18.2.147,Fo2/1/1,down,down,
172.18.2.147,Fo2/1/2,down,down,
172.18.2.147,Twe2/1/1,down,down,
172.18.2.147,Twe2/1/2,down,down,
172.18.2.147,Ap2/0/1,up,up,
172.18.2.147,Tw3/0/1,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/2,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/3,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/4,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/5,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/6,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/7,up,up,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/8,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/9,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/10,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/11,down,down,"""DATA - Wired - 802.1x"""
172.18.2.147,Tw3/0/12,down,down,"""DATA - Wired - 802.1x"""
